1	0.006059
2	0.002471
3	0.002117
4	0.001955
5	0.001863
6	0.001801
7	0.001756
8	0.001720
9	0.001691
10	0.001666
11	0.001644
12	0.001624
13	0.001606
14	0.001590
15	0.001574
16	0.001560
17	0.001546
18	0.001532
19	0.001519
20	0.001506
21	0.001494
22	0.001481
23	0.001469
24	0.001457
25	0.001445
26	0.001433
27	0.001421
28	0.001409
29	0.001397
30	0.001385
31	0.001373
32	0.001361
33	0.001349
34	0.001336
35	0.001324
36	0.001312
37	0.001299
38	0.001286
39	0.001273
40	0.001260
41	0.001247
42	0.001234
43	0.001220
44	0.001207
45	0.001193
46	0.001179
47	0.001165
48	0.001151
49	0.001137
50	0.001122
51	0.001108
52	0.001093
53	0.001078
54	0.001064
55	0.001049
56	0.001034
57	0.001019
58	0.001004
59	0.000990
60	0.000975
61	0.000961
62	0.000947
63	0.000933
64	0.000919
65	0.000906
66	0.000894
67	0.000882
68	0.000871
69	0.000860
70	0.000851
71	0.000842
72	0.000834
73	0.000828
74	0.000822
75	0.000818
76	0.000815
77	0.000813
78	0.000812
79	0.000813
80	0.000815
81	0.000819
82	0.000823
83	0.000829
84	0.000836
85	0.000844
86	0.000853
87	0.000863
88	0.000874
89	0.000886
90	0.000899
91	0.000912
92	0.000927
93	0.000941
94	0.000956
95	0.000972
96	0.000988
97	0.001005
98	0.001021
99	0.001038
100	0.001056
101	0.001074
102	0.001092
103	0.001110
104	0.001129
105	0.001148
106	0.001167
107	0.001187
108	0.001207
109	0.001227
110	0.001248
111	0.001269
112	0.001290
113	0.001311
114	0.001332
115	0.001354
116	0.001375
117	0.001396
118	0.001417
119	0.001438
120	0.001458
121	0.001477
122	0.001496
123	0.001514
124	0.001531
125	0.001547
126	0.001563
127	0.001576
128	0.001589
129	0.001600
130	0.001610
131	0.001619
132	0.001626
133	0.001631
134	0.001636
135	0.001638
136	0.001639
137	0.001639
138	0.001637
139	0.001633
140	0.001629
141	0.001623
142	0.001616
143	0.001607
144	0.001598
145	0.001587
146	0.001576
147	0.001563
148	0.001550
149	0.001536
150	0.001521
151	0.001506
152	0.001490
153	0.001474
154	0.001458
155	0.001441
156	0.001423
157	0.001406
158	0.001389
159	0.001371
160	0.001353
161	0.001336
162	0.001318
163	0.001301
164	0.001283
165	0.001266
166	0.001249
167	0.001232
168	0.001216
169	0.001199
170	0.001183
171	0.001168
172	0.001152
173	0.001137
174	0.001122
175	0.001108
176	0.001094
177	0.001080
178	0.001067
179	0.001054
180	0.001042
181	0.001030
182	0.001019
183	0.001007
184	0.000997
185	0.000987
186	0.000977
187	0.000968
188	0.000959
189	0.000950
190	0.000942
191	0.000935
192	0.000928
193	0.000921
194	0.000915
195	0.000910
196	0.000904
197	0.000899
198	0.000895
199	0.000891
200	0.000888
201	0.000885
202	0.000882
203	0.000879
204	0.000878
205	0.000876
206	0.000875
207	0.000874
208	0.000873
209	0.000873
210	0.000873
211	0.000873
212	0.000874
213	0.000874
214	0.000875
215	0.000877
216	0.000878
217	0.000880
218	0.000881
219	0.000883
220	0.000885
221	0.000887
222	0.000889
223	0.000891
224	0.000893
225	0.000896
226	0.000898
227	0.000900
228	0.000902
229	0.000904
230	0.000906
231	0.000908
232	0.000910
233	0.000912
234	0.000914
235	0.000915
236	0.000917
237	0.000918
238	0.000919
239	0.000920
240	0.000921
241	0.000922
242	0.000922
243	0.000923
244	0.000923
245	0.000923
246	0.000922
247	0.000922
248	0.000921
249	0.000920
250	0.000918
251	0.000917
252	0.000915
253	0.000913
254	0.000911
255	0.000909
256	0.000906
257	0.000903
258	0.000900
259	0.000897
260	0.000893
261	0.000889
262	0.000885
263	0.000881
264	0.000877
265	0.000873
266	0.000868
267	0.000863
268	0.000858
269	0.000853
270	0.000848
271	0.000843
272	0.000837
273	0.000832
274	0.000826
275	0.000821
276	0.000815
277	0.000810
278	0.000804
279	0.000799
280	0.000793
281	0.000787
282	0.000782
283	0.000777
284	0.000771
285	0.000766
286	0.000761
287	0.000756
288	0.000751
289	0.000746
290	0.000742
291	0.000737
292	0.000733
293	0.000729
294	0.000725
295	0.000721
296	0.000717
297	0.000714
298	0.000711
299	0.000708
300	0.000705
301	0.000702
302	0.000699
303	0.000697
304	0.000695
305	0.000692
306	0.000690
307	0.000688
308	0.000687
309	0.000685
310	0.000683
311	0.000682
312	0.000680
313	0.000678
314	0.000677
315	0.000675
316	0.000674
317	0.000672
318	0.000671
319	0.000669
320	0.000667
321	0.000665
322	0.000663
323	0.000661
324	0.000659
325	0.000657
326	0.000655
327	0.000652
328	0.000649
329	0.000647
330	0.000644
331	0.000640
332	0.000637
333	0.000633
334	0.000630
335	0.000626
336	0.000622
337	0.000617
338	0.000613
339	0.000608
340	0.000603
341	0.000598
342	0.000593
343	0.000587
344	0.000582
345	0.000576
346	0.000570
347	0.000564
348	0.000557
349	0.000551
350	0.000544
351	0.000537
352	0.000530
353	0.000523
354	0.000516
355	0.000509
356	0.000502
357	0.000494
358	0.000487
359	0.000479
360	0.000472
361	0.000464
362	0.000456
363	0.000449
364	0.000441
365	0.000434
366	0.000426
367	0.000419
368	0.000411
369	0.000404
370	0.000397
371	0.000390
372	0.000384
373	0.000377
374	0.000371
375	0.000365
376	0.000359
377	0.000353
378	0.000348
379	0.000343
380	0.000339
381	0.000334
382	0.000331
383	0.000327
384	0.000324
385	0.000322
386	0.000319
387	0.000318
388	0.000316
389	0.000315
390	0.000315
391	0.000314
392	0.000315
393	0.000315
394	0.000316
395	0.000317
396	0.000319
397	0.000321
398	0.000323
399	0.000325
400	0.000327
401	0.000330
402	0.000333
403	0.000336
404	0.000339
405	0.000342
406	0.000345
407	0.000349
408	0.000352
409	0.000355
410	0.000359
411	0.000362
412	0.000365
413	0.000368
414	0.000372
415	0.000375
416	0.000378
417	0.000381
418	0.000384
419	0.000387
420	0.000389
421	0.000392
422	0.000394
423	0.000397
424	0.000399
425	0.000402
426	0.000404
427	0.000406
428	0.000408
429	0.000410
430	0.000412
431	0.000414
432	0.000415
433	0.000417
434	0.000419
435	0.000421
436	0.000422
437	0.000424
438	0.000426
439	0.000427
440	0.000429
441	0.000431
442	0.000433
443	0.000435
444	0.000437
445	0.000439
446	0.000441
447	0.000443
448	0.000446
449	0.000449
450	0.000451
451	0.000454
452	0.000457
453	0.000460
454	0.000464
455	0.000468
456	0.000471
457	0.000475
458	0.000479
459	0.000484
460	0.000488
461	0.000493
462	0.000498
463	0.000503
464	0.000508
465	0.000514
466	0.000519
467	0.000525
468	0.000531
469	0.000537
470	0.000543
471	0.000549
472	0.000555
473	0.000562
474	0.000568
475	0.000574
476	0.000581
477	0.000587
478	0.000593
479	0.000599
480	0.000606
481	0.000612
482	0.000618
483	0.000624
484	0.000629
485	0.000635
486	0.000640
487	0.000646
488	0.000651
489	0.000656
490	0.000660
491	0.000665
492	0.000669
493	0.000673
494	0.000677
495	0.000680
496	0.000683
497	0.000686
498	0.000688
499	0.000691
500	0.000693
501	0.000694
502	0.000695
503	0.000696
504	0.000697
505	0.000697
506	0.000697
507	0.000696
508	0.000696
509	0.000694
510	0.000693
511	0.000691
512	0.000689
513	0.000686
514	0.000683
515	0.000680
516	0.000677
517	0.000673
518	0.000669
519	0.000664
520	0.000659
521	0.000654
522	0.000648
523	0.000643
524	0.000636
525	0.000630
526	0.000623
527	0.000616
528	0.000609
529	0.000602
530	0.000594
531	0.000586
532	0.000578
533	0.000570
534	0.000561
535	0.000552
536	0.000543
537	0.000534
538	0.000525
539	0.000515
540	0.000506
541	0.000496
542	0.000486
543	0.000476
544	0.000466
545	0.000456
546	0.000445
547	0.000435
548	0.000425
549	0.000414
550	0.000404
551	0.000393
552	0.000383
553	0.000373
554	0.000362
555	0.000352
556	0.000342
557	0.000332
558	0.000321
559	0.000311
560	0.000302
561	0.000292
562	0.000282
563	0.000273
564	0.000264
565	0.000255
566	0.000246
567	0.000238
568	0.000230
569	0.000223
570	0.000215
571	0.000209
572	0.000202
573	0.000197
574	0.000191
575	0.000187
576	0.000183
577	0.000179
578	0.000177
579	0.000175
580	0.000173
581	0.000172
582	0.000173
583	0.000173
584	0.000175
585	0.000176
586	0.000179
587	0.000182
588	0.000186
589	0.000189
590	0.000194
591	0.000199
592	0.000204
593	0.000209
594	0.000214
595	0.000220
596	0.000226
597	0.000232
598	0.000238
599	0.000244
600	0.000250
601	0.000256
602	0.000263
603	0.000269
604	0.000275
605	0.000281
606	0.000288
607	0.000294
608	0.000300
609	0.000306
610	0.000311
611	0.000317
612	0.000323
613	0.000328
614	0.000334
615	0.000339
616	0.000344
617	0.000349
618	0.000354
619	0.000359
620	0.000363
621	0.000368
622	0.000372
623	0.000376
624	0.000380
625	0.000383
626	0.000387
627	0.000390
628	0.000393
629	0.000396
630	0.000399
631	0.000402
632	0.000404
633	0.000406
634	0.000408
635	0.000410
636	0.000412
637	0.000413
638	0.000414
639	0.000415
640	0.000416
641	0.000417
642	0.000418
643	0.000418
644	0.000418
645	0.000418
646	0.000418
647	0.000417
648	0.000417
649	0.000416
650	0.000415
651	0.000414
652	0.000413
653	0.000412
654	0.000410
655	0.000409
656	0.000407
657	0.000405
658	0.000403
659	0.000401
660	0.000399
661	0.000396
662	0.000394
663	0.000391
664	0.000389
665	0.000386
666	0.000383
667	0.000380
668	0.000377
669	0.000374
670	0.000371
671	0.000368
672	0.000365
673	0.000362
674	0.000359
675	0.000356
676	0.000353
677	0.000349
678	0.000346
679	0.000343
680	0.000340
681	0.000337
682	0.000334
683	0.000331
684	0.000329
685	0.000326
686	0.000323
687	0.000321
688	0.000318
689	0.000316
690	0.000314
691	0.000312
692	0.000310
693	0.000308
694	0.000306
695	0.000305
696	0.000304
697	0.000302
698	0.000301
699	0.000301
700	0.000300
701	0.000299
702	0.000299
703	0.000299
704	0.000299
705	0.000299
706	0.000299
707	0.000300
708	0.000300
709	0.000301
710	0.000302
711	0.000302
712	0.000304
713	0.000305
714	0.000306
715	0.000307
716	0.000309
717	0.000310
718	0.000312
719	0.000314
720	0.000315
721	0.000317
722	0.000319
723	0.000321
724	0.000322
725	0.000324
726	0.000326
727	0.000328
728	0.000330
729	0.000332
730	0.000334
731	0.000335
732	0.000337
733	0.000339
734	0.000341
735	0.000342
736	0.000344
737	0.000345
738	0.000347
739	0.000348
740	0.000350
741	0.000351
742	0.000353
743	0.000354
744	0.000355
745	0.000356
746	0.000357
747	0.000358
748	0.000359
749	0.000360
750	0.000361
751	0.000361
752	0.000362
753	0.000362
754	0.000363
755	0.000363
756	0.000364
757	0.000364
758	0.000364
759	0.000365
760	0.000365
761	0.000365
762	0.000365
763	0.000365
764	0.000365
765	0.000365
766	0.000365
767	0.000365
768	0.000365
769	0.000365
770	0.000365
771	0.000365
772	0.000364
773	0.000364
774	0.000364
775	0.000364
776	0.000364
777	0.000363
778	0.000363
779	0.000363
780	0.000363
781	0.000363
782	0.000363
783	0.000362
784	0.000362
785	0.000362
786	0.000362
787	0.000362
788	0.000362
789	0.000362
790	0.000362
791	0.000362
792	0.000362
793	0.000362
794	0.000363
795	0.000363
796	0.000363
797	0.000363
798	0.000364
799	0.000364
800	0.000365
801	0.000365
802	0.000365
803	0.000366
804	0.000367
805	0.000367
806	0.000368
807	0.000368
808	0.000369
809	0.000370
810	0.000371
811	0.000371
812	0.000372
813	0.000373
814	0.000374
815	0.000375
816	0.000376
817	0.000376
818	0.000377
819	0.000378
820	0.000379
821	0.000380
822	0.000381
823	0.000382
824	0.000383
825	0.000384
826	0.000385
827	0.000386
828	0.000387
829	0.000388
830	0.000389
831	0.000390
832	0.000391
833	0.000392
834	0.000393
835	0.000394
836	0.000395
837	0.000396
838	0.000397
839	0.000398
840	0.000399
841	0.000400
842	0.000401
843	0.000402
844	0.000403
845	0.000403
846	0.000404
847	0.000405
848	0.000406
849	0.000406
850	0.000407
851	0.000408
852	0.000408
853	0.000409
854	0.000410
855	0.000410
856	0.000411
857	0.000411
858	0.000412
859	0.000412
860	0.000412
861	0.000413
862	0.000413
863	0.000413
864	0.000413
865	0.000414
866	0.000414
867	0.000414
868	0.000414
869	0.000414
870	0.000414
871	0.000414
872	0.000414
873	0.000414
874	0.000414
875	0.000414
876	0.000413
877	0.000413
878	0.000413
879	0.000412
880	0.000412
881	0.000412
882	0.000411
883	0.000411
884	0.000410
885	0.000410
886	0.000409
887	0.000408
888	0.000408
889	0.000407
890	0.000406
891	0.000406
892	0.000405
893	0.000404
894	0.000403
895	0.000402
896	0.000401
897	0.000400
898	0.000399
899	0.000398
900	0.000397
901	0.000396
902	0.000395
903	0.000394
904	0.000393
905	0.000392
906	0.000391
907	0.000389
908	0.000388
909	0.000387
910	0.000386
911	0.000384
912	0.000383
913	0.000382
914	0.000380
915	0.000379
916	0.000377
917	0.000376
918	0.000375
919	0.000373
920	0.000372
921	0.000370
922	0.000369
923	0.000367
924	0.000365
925	0.000364
926	0.000362
927	0.000361
928	0.000359
929	0.000357
930	0.000356
931	0.000354
932	0.000352
933	0.000351
934	0.000349
935	0.000347
936	0.000346
937	0.000344
938	0.000342
939	0.000340
940	0.000338
941	0.000337
942	0.000335
943	0.000333
944	0.000331
945	0.000329
946	0.000327
947	0.000325
948	0.000323
949	0.000321
950	0.000319
951	0.000317
952	0.000315
953	0.000313
954	0.000311
955	0.000309
956	0.000306
957	0.000304
958	0.000302
959	0.000300
960	0.000297
961	0.000295
962	0.000293
963	0.000290
964	0.000288
965	0.000285
966	0.000283
967	0.000280
968	0.000278
969	0.000275
970	0.000273
971	0.000270
972	0.000267
973	0.000265
974	0.000262
975	0.000259
976	0.000256
977	0.000253
978	0.000250
979	0.000247
980	0.000244
981	0.000241
982	0.000238
983	0.000235
984	0.000232
985	0.000229
986	0.000226
987	0.000222
988	0.000219
989	0.000216
990	0.000212
991	0.000209
992	0.000206
993	0.000202
994	0.000199
995	0.000195
996	0.000192
997	0.000188
998	0.000184
999	0.000181
1000	0.000177
1001	0.000174
1002	0.000170
1003	0.000166
1004	0.000162
1005	0.000159
1006	0.000155
1007	0.000151
1008	0.000147
1009	0.000144
1010	0.000140
1011	0.000136
1012	0.000132
1013	0.000129
1014	0.000125
1015	0.000121
1016	0.000117
1017	0.000114
1018	0.000110
1019	0.000106
1020	0.000103
1021	0.000099
1022	0.000096
1023	0.000093
1024	0.000089
1025	0.000086
1026	0.000083
1027	0.000080
1028	0.000078
1029	0.000075
1030	0.000073
1031	0.000071
1032	0.000068
1033	0.000067
1034	0.000065
1035	0.000064
1036	0.000063
1037	0.000062
1038	0.000062
1039	0.000062
1040	0.000062
1041	0.000063
1042	0.000063
1043	0.000064
1044	0.000066
1045	0.000067
1046	0.000069
1047	0.000071
1048	0.000073
1049	0.000075
1050	0.000077
1051	0.000080
1052	0.000082
1053	0.000085
1054	0.000088
1055	0.000090
1056	0.000093
